fold,sparsity
0,0.00384
1,0.00647
2,0.006411666666666667
3,0.005516666666666666
4,0.0035183333333333334
5,0.008088333333333333
6,0.00152
7,0.005483333333333333
8,0.00498
9,0.00771
10,0.009555
11,0.0035816666666666666
12,0.011366666666666667
13,0.004321666666666666
14,0.007513333333333334
15,0.004993333333333333
16,0.017793333333333335
17,0.010096666666666667
18,0.006706666666666666
19,0.007655
20,0.010158333333333333
21,0.014081666666666666
22,0.009218333333333334
23,0.00209
24,0.0029083333333333335
25,0.009065
26,0.008345
27,0.00427
28,0.004336666666666667
29,0.005046666666666666
30,0.01249
31,0.00716
32,0.0021583333333333333
33,0.0016133333333333334
34,0.0029733333333333335
35,0.013445
36,0.007721666666666667
37,0.008878333333333334
38,0.0053816666666666665
39,0.009113333333333333
40,0.016745
41,0.016168333333333333
42,0.014466666666666666
43,0.00659
44,0.006346666666666666
45,0.0030033333333333335
