fold,sparsity
0,0.41157555555555553
1,0.47729222222222223
2,0.37650333333333336
3,0.33868944444444443
4,0.4494194444444444
5,0.501205
6,0.3292116666666667
7,0.4936083333333333
8,0.4806838888888889
9,0.41518333333333335
10,0.41772777777777775
11,0.3999711111111111
12,0.5028627777777778
13,0.36922555555555553
14,0.43291944444444447
15,0.45867
16,0.47958555555555554
17,0.49549055555555555
18,0.28286666666666666
19,0.49904777777777776
20,0.51615
21,0.36882611111111113
22,0.488235
23,0.5640522222222222
24,0.4969738888888889
25,0.46121388888888887
26,0.5079444444444444
27,0.4877111111111111
28,0.22940777777777777
29,0.3060172222222222
30,0.2867277777777778
31,0.53127
32,0.5094055555555556
33,0.446205
34,0.40142555555555554
35,0.5151983333333333
36,0.5475594444444445
37,0.5038516666666667
38,0.2220638888888889
39,0.2477061111111111
40,0.5187533333333333
41,0.5046577777777778
42,0.3678761111111111
43,0.48891666666666667
44,0.5342083333333333
45,0.4322461111111111
