fold,sparsity
0,0.545365
1,0.6603427777777777
2,0.5106733333333333
3,0.460255
4,0.6069238888888889
5,0.66569
6,0.44225888888888887
7,0.6540411111111111
8,0.6363861111111111
9,0.5599644444444445
10,0.5776594444444444
11,0.5320955555555555
12,0.6638955555555556
13,0.49849944444444444
14,0.5658927777777778
15,0.6148955555555555
16,0.6677061111111111
17,0.6585455555555556
18,0.37432333333333334
19,0.6639555555555555
20,0.6920311111111112
21,0.5023761111111111
22,0.6617716666666666
23,0.7267933333333333
24,0.6752477777777778
25,0.6054588888888889
26,0.6935561111111112
27,0.6764622222222222
28,0.2974805555555556
29,0.40232833333333334
30,0.3783872222222222
31,0.6981783333333333
32,0.6673922222222223
33,0.5960611111111112
34,0.5446683333333333
35,0.6872488888888889
36,0.7181688888888889
37,0.6451461111111111
38,0.29602
39,0.3336188888888889
40,0.6998916666666667
41,0.68261
42,0.5520583333333333
43,0.6286066666666666
44,0.6694733333333334
45,0.5524655555555555
