fold,sparsity
0,0.6502288888888889
1,0.80043
2,0.6171022222222222
3,0.5516622222222223
4,0.7149355555555555
5,0.8021055555555555
6,0.5300222222222222
7,0.7898066666666667
8,0.7655544444444444
9,0.6742244444444444
10,0.7025033333333334
11,0.6376144444444445
12,0.7984533333333333
13,0.5943977777777778
14,0.6802422222222222
15,0.7337822222222222
16,0.8134677777777778
17,0.7859266666666667
18,0.45108333333333334
19,0.8011355555555556
20,0.8390244444444445
21,0.6006755555555555
22,0.7990222222222222
23,0.8747722222222222
24,0.8324077777777777
25,0.73382
26,0.83718
27,0.8109944444444445
28,0.3573988888888889
29,0.4848955555555556
30,0.4556122222222222
31,0.8396755555555555
32,0.8004755555555556
33,0.7111133333333334
34,0.6548677777777778
35,0.8306744444444445
36,0.8622566666666667
37,0.7842288888888889
38,0.35316
39,0.3996388888888889
40,0.8360766666666667
41,0.8203422222222222
42,0.6865766666666666
43,0.7651855555555556
44,0.7995266666666667
45,0.6666866666666666
